0.228268631932004,3.40208434049849,9.79382891237646,14.0622960342463,8.80535647219922,-5.05632065404608,0.583471281686608,0,0,0
-0.0543010304788378,3.65279551559739,10.0393836902848,13.6335208384755,8.63348785205458,-4.65984135866403,0.674075019260684,0,0,0
-0.339409301274181,3.92250612877978,10.2945723388587,13.209135102923,8.64483227882226,-3.81758353829354,0.80718833843194,0,0,0
-0.623235548134654,4.21788142827402,10.5554144789051,12.7908024340583,8.78499636061022,-2.58295091564027,0.985783230739527,0,0,0
-0.901062126241175,4.54777404389159,10.8165579211221,12.3798851295374,8.99917965866354,-1.31700558949588,1.21066718364011,0,0,0
-1.16720804684609,4.92342860465065,11.0711468125267,11.9774650975956,9.23594266243125,-0.427873551199628,1.48069484073882,0,0,0
-1.4149626458443,5.35868635639976,11.3106897828817,11.5843647764406,9.45097476463311,-0.110150201100047,1.79297966202013,0,0,0
-1.63651925234443,5.87018977944147,11.5249280911247,11.2011680536456,9.61086223632642,-0.0937804910622734,2.14310558407885,0,0,0
-1.8229088572399,6.47758720615594,11.7017037717945,10.8282411855417,9.69685620197281,0.0454307297784356,2.52533868035101,0,0,0
-1.96393378178013,7.20373742024757,11.8268277814596,10.4657537166119,9.70849274464243,0.311863868194298,2.93283882134482,0,0,0
-2.04810134614164,8.07318404124282,11.883948145146,10.113699398883,9.65625064407866,0.670605032798666,3.35787133487155,0,0,0
-2.06240183711271,9.10302729561854,11.647307350841,9.77191711131919,9.54527518003339,1.09170135904605,3.79201866627654,0,0,0
-1.98252824973899,10.3006102200188,9.90243477230202,9.44011177921504,9.38007210792943,1.54983755274157,4.22639203867004,0,0,0
-1.77410432004879,11.6648252504008,6.31249106247568,9.11787529358818,9.16532379978003,2.02401243355043,4.65184311315822,0,0,0
-1.41404401185561,13.1870093420099,1.73540426880715,8.80470743057249,8.90586006467243,2.49721547850733,5.05917564907402,0,0,0
-0.890891067749872,14.8518390893558,-2.46313408049231,8.50003677081099,8.60662896925135,2.956103365526,5.43935716420817,0,0,0
-0.203126870669193,16.6382258461878,-5.100246088164,8.20324161884888,8.27266765820249,3.39067651690857,5.78373059504002,0,0,0
0.642521694531325,18.5202108454707,-5.86644459961997,7.91367092252645,7.90907317473605,3.79395564285513,6.08422595696857,0,0,0
1.63277437950881,20.4678603193599,-5.66831444118641,7.63066519237211,7.52097328107024,4.16165828497307,6.33357200454331,0,0,0
2.74948971086232,22.4481606191774,-4.89781803571693,7.35357742099535,7.11349727891479,4.49187535978665,6.52550789169521,0,0,0
3.97135712856259,24.4259133353871,-3.54799767099808,7.0817940024797,6.69174682995443,4.78474770224639,6.65499483196761,0,0,0
5.27558912438172,26.3646304175708,-1.68105218930121,6.81475565177575,6.26076677633245,5.04214260923855,6.7184277587472,0,0,0
6.63961338032289,28.2274292944033,0.587343192120525,6.55197832409405,5.82551596113418,5.26733038309457,6.71392212285092,0,0,0
8.04276490705008,29.9779279936282,3.1046114989604,6.29307413429821,5.39083804887048,5.46466087510056,6.64257263714332,0,0,0
9.46797818231781,31.5811402620338,5.69784861778629,6.03777227629774,4.96143234596129,5.63924002900675,6.50774455448943,0,0,0
10.9034792894008,33.004370685428,8.19039791396883,5.78593994244113,4.54182462121912,5.79660642453692,6.31372554379147,0,0,0
12.3429336632921,34.2181098086146,10.4184248496098,5.53760324290879,4.13633792633254,5.94240782089788,6.06557624025501,0,0,0
13.7522679035526,35.1969292553684,12.24749160147,5.292968125106,3.74906341634974,6.08207770028895,5.76901735999219,0,0,0
15.0669154741121,35.9203768484111,13.5891316788977,5.05244129305594,3.38383117016198,6.22051181141138,5.43031681462501,0,0,0
16.2273589547977,36.3738717293864,14.4174245417568,4.81665112679264,3.04418101098712,6.3617447129778,5.05617682588853,0,0,0
17.1856230001811,36.5495994788365,14.7855702183548,4.58646860175397,2.73333332685317,6.50862631722174,4.65362104023421,0,0,0
17.9103232004629,36.441227709576,14.8424639233715,4.36297582545933,2.45415989108173,6.66249843340705,4.22988164343306,0,0,0
18.3917149423568,36.0191166869181,14.8397938895665,4.1467476405589,2.20915468277155,6.82287131133732,3.79228647517897,0,0,0
18.6467422699738,35.2631547808344,14.8388586954678,3.93760040776199,2.00040470728202,6.9871001848654,3.34814614369193,0,0,0
18.7240867457063,34.1748398786267,14.6292459010329,3.73491449337759,1.82956081671667,7.15027009998771,2.9046411403213,0,0,0
18.6980701396606,32.7735463699797,14.0653611185525,3.537706979066,1.6978085304067,7.30868397977293,2.46870895414904,0,0,0
18.6010422710278,31.0927699093055,13.0770830475078,3.34469799326769,1.60583885539449,7.46144413747362,2.04693118659298,0,0,0
18.4417610865462,29.1763721780881,11.6581083636349,3.15437704263213,1.55381910691707,7.60858706980938,1.64542066601005,0,0,0
18.228305052338,27.0748256472274,9.85429660798918,2.96506934344669,1.54136213557315,7.75088712054752,1.26970856229959,0,0,0
17.9681584542104,24.8414583393836,7.75201507600987,2.77500215306551,1.56706557550123,7.8897246269307,0.924631501506516,0,0,0
17.6682323170482,22.5286985913214,5.46648370658442,2.58237110133833,1.62792042324995,8.02695406610467,0.614218680424658,0,0,0
17.3348853242068,20.1846204315943,3.130119971113,2.38540652203937,1.7203035226942,8.16477220154597,0.341578981199963,0,0,0
16.9739447369054,17.8811627236253,0.88088376257298,2.18243978429621,1.8403236878083,8.30558622948964,0.108788085933757,0,0,0
16.5907273136197,15.7292545026258,-1.14937771541667,1.97196962401863,1.9840263202897,8.45188192535693,-0.0832244087139964,0,0,0
16.1900602294751,13.8134058540115,-2.8465850595309,1.75272847532747,2.14759802718257,8.60609179018298,-0.234787876921445,0,0,0
15.7763019956397,12.1875760158008,-4.1260817776741,1.52374880198353,2.32757123850143,8.77046319704457,-0.347603549101593,0,0,0
15.3533633787169,10.8789413536817,-4.94428939991567,1.28442942881639,2.52102882485484,8.94692653748779,-0.424857397299057,0,0,0
14.9247283201389,9.89166333607852,-5.31036258942556,1.03460187315331,2.72580871506897,9.13696336795574,-0.471333020586798,0,0,0
14.4934748555593,9.21065650921856,-5.29784425340986,0.774596676248061,2.94070851381128,9.34147455621628,-0.493524530462887,0,0,0
14.0622960342463,8.80535647219922,-5.05632065404608,0.505309734709818,3.16569011921415,9.56064842778971,-0.499749436247231,0,0,0
14.0622960342463,8.80535647219922,-5.05632065404608,0.228268631932004,3.40208434049849,9.79382891237646,-0.500516843553798,0,0,0
13.6335208384755,8.63348785205458,-4.65984135866403,-0.0543010304788378,3.65279551559739,10.0393836902848,-0.513136739151271,0,0,0
13.209135102923,8.64483227882226,-3.81758353829354,-0.339409301274181,3.92250612877978,10.2945723388587,-0.557148706686017,0,0,0
12.7908024340583,8.78499636061022,-2.58295091564027,-0.623235548134654,4.21788142827402,10.5554144789051,-0.647069766960238,0,0,0
12.3798851295374,8.99917965866354,-1.31700558949588,-0.901062126241175,4.54777404389159,10.8165579211221,-0.792548739838833,0,0,0
11.9774650975956,9.23594266243125,-0.427873551199628,-1.16720804684609,4.92342860465065,11.0711468125267,-0.998818125034903,0,0,0
11.5843647764406,9.45097476463311,-0.110150201100047,-1.4149626458443,5.35868635639976,11.3106897828817,-1.26714598289524,0,0,0
11.2011680536456,9.61086223632642,-0.0937804910622734,-1.63651925234443,5.87018977944147,11.5249280911247,-1.59528781518585,0,0,0
10.8282411855417,9.69685620197281,0.0454307297784356,-1.8229088572399,6.47758720615594,11.7017037717945,-1.97793844587741,0,0,0
10.4657537166119,9.70849274464243,0.311863868194298,-1.96393378178013,7.20373742024757,11.8268277814596,-2.40718390193081,0,0,0
10.113699398883,9.65625064407866,0.670605032798666,-2.04810134614164,8.07318404124282,11.883948145146,-2.87295329408266,0,0,0
9.77191711131919,9.54527518003339,1.09170135904605,-2.06240183711271,9.10302729561854,11.647307350841,-3.36347069763072,0,0,0
9.44011177921504,9.38007210792943,1.54983755274157,-1.98252824973899,10.3006102200188,9.90243477230202,-3.86570703321949,0,0,0
9.11787529358818,9.16532379978003,2.02401243355043,-1.77410432004879,11.6648252504008,6.31249106247568,-4.36583194762564,0,0,0
8.80470743057249,8.90586006467243,2.49721547850733,-1.41404401185561,13.1870093420099,1.73540426880715,-4.84966569454357,0,0,0
8.50003677081099,8.60662896925135,2.956103365526,-0.890891067749872,14.8518390893558,-2.46313408049231,-5.30313101537085,0,0,0
8.20324161884888,8.27266765820249,3.39067651690857,-0.203126870669193,16.6382258461878,-5.100246088164,-5.71270501999374,0,0,0
7.91367092252645,7.90907317473605,3.79395564285513,0.642521694531325,18.5202108454707,-5.86644459961997,-6.06587106757274,0,0,0
7.63066519237211,7.52097328107024,4.16165828497307,1.63277437950881,20.4678603193599,-5.66831444118641,-6.35157064732801,0,0,0
7.35357742099535,7.11349727891479,4.49187535978665,2.74948971086232,22.4481606191774,-4.89781803571693,-6.56065525932493,0,0,0
7.0817940024797,6.69174682995443,4.78474770224639,3.97135712856259,24.4259133353871,-3.54799767099808,-6.68633829525956,0,0,0
6.81475565177575,6.26076677633245,5.04214260923855,5.27558912438172,26.3646304175708,-1.68105218930121,-6.72464705592429,0,0,0
6.55197832409405,5.82551596113418,5.26733038309457,6.63961338032289,28.2274292944033,0.587343192120525,-6.67532357550694,0,0,0
6.29307413429821,5.39083804887048,5.46466087510056,8.04276490705008,29.9779279936282,3.1046114989604,-6.54242776133778,0,0,0
6.03777227629774,4.96143234596129,5.63924002900675,9.46797818231781,31.5811402620338,5.69784861778629,-6.33196309877801,0,0,0
5.78593994244113,4.54182462121912,5.79660642453692,10.9034792894008,33.004370685428,8.19039791396883,-6.05123212987661,0,0,0
5.53760324290879,4.13633792633254,5.94240782089788,12.3429336632921,34.2181098086146,10.4184248496098,-5.70862638298564,0,0,0
